article_doi,group
10.1103/PhysRevLett.111.081102,253.0
10.1103/PhysRevLett.111.151601,253.0
10.1103/PhysRevLett.111.171101,253.0
10.1103/PhysRevLett.111.211101,253.0
10.1103/PhysRevLett.111.221803,253.0
10.1103/PhysRevLett.111.251301,253.0
10.1103/PhysRevLett.112.021101,253.0
10.1103/PhysRevLett.112.031802,253.0
10.1103/PhysRevLett.112.031803,253.0
10.1103/PhysRevLett.112.041302,253.0
10.1103/PhysRevLett.112.041802,253.0
10.1103/PhysRevLett.112.091303,253.0
10.1103/PhysRevLett.112.101301,253.0
10.1103/PhysRevLett.112.151103,253.0
10.1103/PhysRevLett.112.161301,253.0
10.1103/PhysRevLett.112.171303,253.0
10.1103/PhysRevLett.112.201802,253.0
10.1103/PhysRevLett.112.221802,253.0
10.1103/PhysRevLett.112.221803,253.0
10.1103/PhysRevLett.112.241302,253.0
10.1103/PhysRevLett.113.021302,253.0
10.1103/PhysRevLett.113.061801,253.0
10.1103/PhysRevLett.113.071303,253.0
10.1103/PhysRevLett.113.081302,253.0
10.1103/PhysRevLett.113.121101,253.0
10.1103/PhysRevLett.113.121102,253.0
10.1103/PhysRevLett.113.121301,253.0
10.1103/PhysRevLett.113.131801,253.0
10.1103/PhysRevLett.113.151801,253.0
10.1103/PhysRevLett.113.161301,253.0
10.1103/PhysRevLett.113.171301,253.0
10.1103/PhysRevLett.113.171802,253.0
10.1103/PhysRevLett.113.181601,253.0
10.1103/PhysRevLett.113.191301,253.0
10.1103/PhysRevLett.113.201801,253.0
10.1103/PhysRevLett.113.221102,253.0
10.1103/PhysRevLett.114.011301,253.0
10.1103/PhysRevLett.114.021101,253.0
10.1103/PhysRevLett.114.051301,253.0
10.1103/PhysRevLett.114.051303,253.0
10.1103/PhysRevLett.114.051802,253.0
10.1103/PhysRevLett.114.081302,253.0
10.1103/PhysRevLett.114.141301,253.0
10.1103/PhysRevLett.114.151301,253.0
10.1103/PhysRevLett.114.171103,253.0
10.1103/PhysRevLett.114.171801,253.0
10.1103/PhysRevLett.114.211303,253.0
10.1103/PhysRevLett.114.211801,253.0
10.1103/PhysRevLett.114.231302,253.0
10.1103/PhysRevLett.114.231303,253.0
10.1103/PhysRevLett.115.021301,253.0
10.1103/PhysRevLett.115.061301,253.0
10.1103/PhysRevLett.115.071304,253.0
10.1103/PhysRevLett.115.091302,253.0
10.1103/PhysRevLett.115.111101,253.0
10.1103/PhysRevLett.115.121801,253.0
10.1103/PhysRevLett.115.131801,253.0
10.1103/PhysRevLett.115.141301,253.0
10.1103/PhysRevLett.115.161802,253.0
10.1103/PhysRevLett.115.171803,253.0
10.1103/PhysRevLett.115.181103,253.0
10.1103/PhysRevLett.115.211101,253.0
10.1103/PhysRevLett.115.251301,253.0
10.1103/PhysRevLett.98.052002,253.0
10.1103/PhysRevLett.98.081802,253.0
10.1103/PhysRevLett.98.161301,253.0
10.1103/PhysRevLett.98.161304,253.0
10.1103/PhysRevLett.99.081803,253.0
10.1103/PhysRevLett.99.091301,253.0
10.1103/PhysRevLett.99.151301,253.0
10.1103/PhysRevLett.99.231301,253.0
10.1103/RevModPhys.82.2053,253.0
10.1103/RevModPhys.82.557,253.0
10.1103/RevModPhys.83.1001,253.0
10.1103/RevModPhys.85.1561,253.0
